Date,Close,High,Low,Open,Volume
2023-12-29,421.3987426757813,421.64048610239536,419.4555738293415,420.2458648694216,832400
2024-01-02,424.0763854980469,429.58978084772696,422.38423839663255,422.38423839663255,1206500
2024-01-03,426.86566162109375,431.4958143200993,425.6476946832164,426.5588574348368,1174300
2024-01-04,425.7034301757813,431.356310159785,425.6104497626528,429.8315108306661,1087700
2024-01-05,424.4297180175781,427.7860927488186,421.42662348938336,427.72103199019807,705300
2024-01-08,426.3821716308594,426.4658454936547,421.6683454112479,422.48652767898784,716000
2024-01-09,424.2344665527344,426.39145904555374,421.42661113003,426.3356764691488,732900
2024-01-10,423.4069519042969,427.367684829462,422.8305130674892,424.150766833757,666100
2024-01-11,421.2964477539063,425.63835226236864,417.7912818647279,424.48547455539176,784800
2024-01-12,430.6403503417969,430.8263111524333,424.4575364322215,425.23852076434974,966500
2024-01-16,425.675537109375,433.51330071411473,424.2995007722874,433.51330071411473,814900
2024-01-17,424.40185546875,430.2778666585361,423.1094927847882,425.5175638524056,920800
2024-01-18,427.2840576171875,427.6652574900948,421.6776814290501,424.0578327158905,780300
2024-01-19,425.6012268066406,428.4741431911619,423.9276642740913,428.2045084701946,866600
2024-01-22,426.5309448242188,428.45550046182046,423.44417651251297,425.44312783458287,1216800
2024-01-23,408.7820434570313,426.75404784596935,403.4081047302127,426.3728480149522,3613500
2024-01-24,401.325439453125,412.0640384099536,401.2324590430499,408.642546585198,1768900
2024-01-25,400.75830078125,403.4545623885063,395.839929415358,399.791355604472,1813900
2024-01-26,399.7077331542969,402.9711558121006,396.73252993864,401.6230106482722,1260500
2024-01-29,397.9412231445313,401.67879775406936,395.6726370510879,400.721158996286,1903300
2024-01-30,401.3533325195313,401.511402054724,397.7273234996149,400.9721326980783,1016400
2024-01-31,399.2428588867188,403.2500681562115,398.91744160206383,401.9763186799949,1120100
2024-02-01,399.5775451660156,401.4370400371352,396.7232421028135,400.005249415394,1175000
2024-02-02,396.0445251464844,398.76867838412335,394.5662300956122,398.0620896113192,973900
2024-02-05,392.0744934082031,394.556903098991,390.33584192092,394.2129010977209,1379600
2024-02-06,396.9556884765625,398.8802441503356,390.8286277605573,392.3348424761251,1065700
2024-02-07,399.8843688964844,400.0610231752389,396.5744703687251,396.5744703687251,980700
2024-02-08,397.0021667480469,399.5589722715999,395.82139768440766,399.19635714163934,972200
2024-02-09,396.5372924804688,397.6251094952392,394.649906267852,397.4949312312321,1038600
2024-02-12,397.9968872070313,400.3026420835909,396.0723037103164,396.76961410417255,1007200
2024-02-13,396.5558776855469,401.5579235760335,393.50630714199633,399.177772340757,1089300
2024-02-14,388.8110656738281,398.3967590535092,384.8410545087384,397.6343593793694,2503800
2024-02-15,393.3947448730469,393.6085970056068,389.1736834156313,389.1736834156313,1136700
2024-02-16,394.2779846191406,395.29140587488433,392.8554722396936,393.3947132444087,806000
2024-02-20,394.4639587402344,398.20156182216914,393.999084993617,395.3193389184128,1363900
2024-02-21,397.5135498046875,398.1364931415599,394.5569594339849,396.267691504586,969600
2024-02-22,398.7593994140625,399.3079470074277,394.0548511901395,395.2263420624751,1236900
2024-02-23,400.8326721191406,401.1208915271218,398.11782575229097,398.7407405861972,842200
2024-02-26,399.0290222167969,402.0693146778908,396.8069404629279,401.18604321012674,980600
2024-02-27,400.1911926269531,400.9350076195629,396.5372919167376,398.5641345710228,887000
2024-02-28,402.09716796875,404.4587059486639,400.5723686050522,401.5393138509669,1029300
2024-02-29,401.0763549804688,403.42715264233885,400.4394948318719,402.097211902084,1503100
2024-03-01,399.4091796875,401.7037850090822,397.10522811221017,400.757841239332,1059000
2024-03-04,404.5415954589844,406.3585415126143,399.8681255341592,401.3853626634796,1271900
2024-03-05,404.5791015625,408.3534736259275,402.4999171639234,406.2274436265637,1038000
2024-03-06,405.9839477539063,406.2930029534975,403.5863333570777,404.5790942284918,775300
2024-03-07,402.7153015136719,407.9507188764037,402.2376707517768,406.4709524090711,1085800
2024-03-08,405.4407653808594,405.5157069161036,400.4488645589669,401.3198669788873,763200
2024-03-11,407.1733703613281,408.3534564405868,405.1597527395045,406.7612777172002,951000
2024-03-12,407.3232421875,408.13805267435055,404.9256277459416,405.459478955195,825100
2024-03-13,407.0328979492188,410.0205553812377,406.22743373711,408.0724758322896,987100
2024-03-14,408.128662109375,409.8519456364696,405.8153355402467,408.68123438856696,1153600
2024-03-15,408.175537109375,410.4139223140512,405.6748851277326,405.6748851277326,5151300
2024-03-18,405.7217102050781,408.4283798057185,404.2981070047413,408.1755164602041,965300
2024-03-19,409.4586181640625,409.55228078380406,406.4522395685435,407.6416719519872,898700
2024-03-20,412.4743347167969,412.98943620659225,408.86853854278087,409.30872709257216,845000
2024-03-21,415.0499572753906,415.73366299382695,411.4628816901226,413.3641157808657,912100
2024-03-22,417.5973815917969,417.94390754148566,415.5275721478336,416.3049118256367,1008300
2024-03-25,418.0000915527344,420.0979968834861,416.5952381083596,419.4517620125284,775000
2024-03-26,417.7003784179688,420.1635593387212,417.5786198809253,418.1780377304266,766700
2024-03-27,427.8059692382813,428.1150244196836,419.45176152282,419.470511194419,1277700
2024-03-28,426.0171508789063,428.1150563637452,425.1555233755554,427.8247222504619,1119500
2024-04-01,424.069091796875,426.47605244036055,422.59867158544967,425.3334656819744,717100
2024-04-02,424.4905700683594,426.7851757978744,423.8537099395005,424.8558457369177,837900
2024-04-03,419.48919677734375,425.3427522932752,419.1988627102986,424.1907908601008,758600
2024-04-04,425.2398071289063,427.0567533197431,418.78683284233074,421.6995773658794,1398300
2024-04-05,426.4947814941406,426.67273188472,421.3155562410555,423.7131705141261,892100
2024-04-08,423.6851196289063,428.01206415073057,423.582082168862,427.07549508256704,751100
2024-04-09,419.1802062988281,423.385392084125,417.8783616319482,420.2291590360392,842800
2024-04-10,423.0575866699219,423.9004930768354,414.750223983603,416.4828823978143,1247700
2024-04-11,423.6288757324219,424.9681624757398,420.47264293351634,422.860882331232,942800
2024-04-12,421.8306884765625,428.9298977816314,421.5590754529695,425.3053516003312,1251200
2024-04-15,424.3406677246094,430.1661280174137,422.9826598308026,429.8757939154776,2442100
2024-04-16,425.4926452636719,429.744676378284,424.8557852255197,425.8672671342428,1452300
2024-04-17,427.1222839355469,428.2368033397072,423.0763275500847,427.7404229095884,848300
2024-04-18,427.1597900390625,428.9954574405665,425.4552274467559,425.9890786842069,714900
2024-04-19,434.4462585449219,435.841737212235,428.2742722492831,428.7612778410484,1388000
2024-04-22,432.06732177734375,439.7565730913879,431.2056943877488,435.7199633842129,1820900
2024-04-23,430.8966674804688,443.5029072246539,428.630186429826,436.544177597717,1789500
2024-04-24,430.0162658691406,434.2776430047857,427.1316176016576,433.3504489240023,1018900
2024-04-25,435.2985534667969,436.0665469325271,428.5084279860899,428.9017995554552,927700
2024-04-26,432.0299377441406,436.4411698918551,430.04441596493393,434.4743692038757,858000
2024-04-29,437.892822265625,437.9864848815069,432.65740501236365,432.6855009389465,951500
2024-04-30,435.43896484375,438.2955170920907,434.21206189094414,437.4525822301387,711800
2024-05-01,432.4420471191406,435.8792396013231,431.3462487308888,433.2662038922761,994700
2024-05-02,433.8187255859375,434.1933474292924,429.8851247761748,431.8519251810562,1011400
2024-05-03,432.6106262207031,433.5659163907459,428.17129793745386,433.5659163907459,910700
2024-05-06,433.4253845214844,434.0997153196225,430.9902994958848,433.7812853013096,796300
2024-05-07,437.0780029296875,437.1997614696776,433.7812904230963,434.5680049332436,723400
2024-05-08,436.5909729003906,438.3142562901752,434.3619342889014,437.8459718283267,599000
2024-05-09,438.6795654296875,439.0260913848592,435.7012543024397,436.5160647552633,594800
2024-05-10,439.1384582519531,440.7680790951108,438.2955519048653,439.2508419539893,482500
2024-05-13,440.7119140625,442.3883806047341,439.71915319167977,440.0750539909961,634300
2024-05-14,437.54632568359375,441.2270352221224,437.19042486844086,441.2270352221224,565500
2024-05-15,434.6429138183594,437.7523296497875,434.1090912291179,436.703376979382,803900
2024-05-16,435.3453063964844,438.6139512719864,424.2657089571127,434.1933449492932,1130800
2024-05-17,436.6284790039063,437.3777227707866,433.7719264063127,436.2912993015378,677200
2024-05-20,437.45263671875,439.0354406180986,435.4296728271667,438.0988716164399,735200
2024-05-21,438.6046142578125,439.36323284077866,437.2278567217227,438.3142801621991,558900
2024-05-22,439.9158325195313,440.0937829223597,437.1716921122781,437.8179270316406,548700
2024-05-23,437.45263671875,439.88772183942615,436.6565759327942,438.3985805566069,867000
2024-05-24,437.70550537109375,438.9324084114934,435.94475116849446,438.0052142953269,513700
2024-05-28,429.3981323242188,436.4411203721004,428.24614225352553,436.0758447709725,1150400
2024-05-29,424.0035095214844,427.07545463081937,423.1418534843877,427.0567335406844,1268000
2024-05-30,431.7021179199219,433.5752559232775,426.1388957634102,426.1388957634102,1173600
2024-05-31,440.505859375,440.5245804655178,430.3440800237505,431.6646457416045,1651600
2024-06-03,440.8924255371094,443.6456298377541,438.4503601978458,439.3838058565164,990100
2024-06-04,442.1087951660156,443.30624722335904,439.5347120543067,440.8076109287678,845800
2024-06-05,438.6578369140625,442.0710716372016,437.1397790461764,441.6656385125259,915300
2024-06-06,441.8542175292969,442.9574042754814,437.8281139183682,438.6578562959205,768100
2024-06-07,443.2779541015625,448.1432378374231,441.85419039231687,442.0333406116735,1042800
2024-06-10,440.7604370117188,443.8625326574194,439.15755187491175,443.8625326574194,900400
2024-06-11,436.3666076660156,439.9307072507402,436.1591720806812,439.0821175923829,908300
2024-06-12,432.8873596191406,436.7720649740703,431.5296334447593,435.89516118760696,1026400
2024-06-13,432.3687438964844,433.4907777929514,429.964401989499,432.4441907056483,742000
2024-06-14,432.1613464355469,432.3687820172465,428.48410546408127,430.42644374066384,702800
2024-06-17,432.7930908203125,432.962802993945,430.2472931177084,431.6050480558266,669700
2024-06-18,433.72650146484375,434.38653156384015,431.2655888226531,433.5379132152656,657900
2024-06-20,439.7044067382813,440.7887173013408,432.9345082850461,433.7265271860946,1041400
2024-06-21,440.8924255371094,442.9667524202136,437.1680233982573,440.4681163606989,3363500
2024-06-24,444.5791320800781,448.5203793015817,441.0998886943667,442.17476122090005,1031500
2024-06-25,441.3356018066406,444.6828275944507,440.0061322721067,443.92853210761496,711200
2024-06-26,440.3172912597656,441.3639072279368,437.23407162966913,440.3267293055018,932100
2024-06-27,440.4493103027344,442.0993569385165,438.7332548956338,442.0993569385165,871000
2024-06-28,440.4209899902344,444.8053935196241,438.3183489423769,443.20247969082345,3472500
2024-07-01,439.7987060546875,444.7394077800007,438.21466823391165,443.8813801001148,562500
2024-07-02,439.1009826660156,440.01558107278703,437.5169160656956,439.0066885342242,502500
2024-07-03,439.4120788574219,439.8269499772791,437.6206056259615,438.9029136149558,313300
2024-07-05,435.7631530761719,438.4409394469475,433.4342290855478,438.4220921309627,631400
2024-07-08,435.3860168457031,438.0355179252862,434.7825574238976,436.2534537963874,447700
2024-07-09,434.0094299316406,436.196927396173,433.50029336410176,435.32949035734487,537100
2024-07-10,434.6788024902344,435.0371028826388,431.13355074373897,434.07534313996894,656000
2024-07-11,434.0848388671875,439.1669674742636,430.0587067143495,433.6511203856286,1132900
2024-07-12,437.2434997558594,438.34665764983134,433.2833764235055,435.9517248240924,579400
2024-07-15,437.3849182128906,440.5624318439885,436.3477403337936,440.0532665625176,783000
2024-07-16,441.8164367675781,442.391610794209,437.2623211029209,437.2623211029209,736400
2024-07-17,448.8786926269531,449.54813206071,442.872527491043,443.15538111811503,1123100
2024-07-18,448.8126525878906,453.39505367438863,446.00284873176673,447.3983270020044,981100
2024-07-19,447.79437255859375,452.1504909706041,445.8048728418077,452.1504909706041,889400
2024-07-22,447.4832458496094,448.9352950449893,445.8426371477133,447.86983168358535,881600
2024-07-23,472.6582336425781,473.1107994561296,455.2808631383257,460.919318686573,2579100
2024-07-24,485.7737426757813,489.913016347452,472.7713670863455,476.1563164573263,2580100
2024-07-25,491.6195983886719,496.60743258797055,483.5767725719952,485.58511951488407,1923900
2024-07-26,494.8253784179688,498.4460773243911,490.3089859920429,492.4587310075306,1141300
2024-07-29,497.5032348632813,499.21929032938726,489.6018638117564,493.1282401067734,961200
2024-07-30,506.9508666992188,507.7052197607785,495.0422975295911,497.795502047296,1234200
2024-07-31,510.9674682617188,515.7573330996686,507.4410927789033,511.98579867115177,1481500
2024-08-01,517.51123046875,517.7563894844074,509.807885314092,512.9665232796714,1271700
2024-08-02,517.42626953125,529.0708593754475,510.4677837180165,519.6420230484698,1484800
2024-08-05,514.2299194335938,530.4663492037308,507.4977159707814,521.5655247300864,1683800
2024-08-06,510.628173828125,518.0957977818781,510.2321787261623,514.7957043177092,1033700
2024-08-07,517.18115234375,520.6320813965209,506.0833926750042,509.03462328759815,1306600
2024-08-08,520.1134033203125,522.0557410718731,512.6363439036583,514.3523988179951,846300
2024-08-09,520.0758666992188,521.9898909030966,516.8229060532525,520.6226978722921,825100
2024-08-12,525.101318359375,525.7142157633534,518.9631940203197,519.5949099643077,793700
2024-08-13,527.4680786132812,527.7226756739647,520.7641881071754,525.0920503934719,793600
2024-08-14,531.0509643554688,531.9938481166616,525.1862549843971,526.2045855602215,796700
2024-08-15,528.2882690429688,531.8618349721378,526.9116957206014,529.7120325879256,974600
2024-08-16,528.137451171875,530.2966341259357,525.1862205886999,529.240608986486,912000
2024-08-19,526.496826171875,530.6172232048241,523.5361576370402,523.60216639981,709700
